claim_id,claim_date,sale_id,repair_status
36681,2021-10-30,780601,Replacement
36682,2022-08-16,301982,Warranty Void
36683,2022-01-03,722311,Repaired
36684,2022-11-07,432109,Warranty Void
36685,2024-09-27,794819,Paid Repaired
36686,2021-05-13,266673,In Progress
36687,2022-01-31,309897,Paid Repaired
36688,2023-11-04,878529,Replacement
36689,2024-09-16,423334,Repaired
36690,2018-10-09,545144,Repaired
36691,2024-07-02,816905,Repaired
36692,2021-05-19,191926,Paid Repaired
36693,2023-12-17,881196,Repaired
36694,2018-11-11,830171,Warranty Void
36695,2021-08-28,299572,In Progress
36696,2018-05-17,72149,Replacement
36697,2024-12-31,580918,Repaired
36698,2021-01-10,144237,In Progress
36699,2024-12-12,628886,Warranty Void
36700,2024-02-01,616248,Paid Repaired
36701,2022-02-13,561313,Paid Repaired
36702,2019-10-17,310385,Replacement
36703,2022-04-17,859914,Warranty Void
36704,2021-04-18,949477,Repaired
36705,2019-10-01,436710,Paid Repaired
36706,2023-08-22,936590,Paid Repaired
36707,2021-07-23,564560,Repaired
36708,2020-01-31,819951,Repaired
36709,2024-07-05,34332,Paid Repaired
36710,2024-08-16,459912,In Progress
36711,2020-01-01,275590,Warranty Void
36712,2021-05-06,50178,Paid Repaired
36713,2022-08-13,709347,Replacement
36714,2022-01-08,209061,Warranty Void
36715,2018-03-06,551117,Replacement
36716,2024-03-10,649718,Paid Repaired
36717,2022-02-23,588314,Replacement
36718,2021-03-19,540887,Replacement
36719,2018-12-06,619385,Warranty Void
36720,2023-08-21,579805,Paid Repaired
36721,2022-08-09,161787,Paid Repaired
36722,2019-11-12,928525,Warranty Void
36723,2019-07-09,787973,Repaired
36724,2021-09-18,302628,Paid Repaired
36725,2022-08-21,572063,Warranty Void
36726,2019-06-24,129770,Replacement
36727,2021-01-15,735839,Repaired
36728,2023-05-31,235700,Replacement
36729,2019-07-12,317540,Paid Repaired
36730,2024-02-12,378993,Paid Repaired
36731,2018-12-01,662762,Paid Repaired
36732,2024-01-20,317333,Paid Repaired
36733,2023-02-09,632307,Warranty Void
36734,2022-10-01,980165,Paid Repaired
36735,2024-06-09,528398,Paid Repaired
36736,2018-10-31,433110,Repaired
36737,2024-06-24,402046,Repaired
36738,2021-04-12,793448,Repaired
36739,2024-12-31,476971,Repaired
36740,2018-04-16,282818,Replacement
36741,2022-12-28,164541,Repaired
36742,2023-01-05,798736,Repaired
36743,2020-03-07,485540,Repaired
36744,2021-08-02,934421,Repaired
36745,2024-12-31,334140,Repaired
36746,2020-08-27,189703,Paid Repaired
36747,2019-05-29,846322,Repaired
36748,2018-03-28,3753,Replacement
36749,2023-07-18,447302,Repaired
36750,2020-12-27,247031,Warranty Void
36751,2019-02-23,687112,Repaired
36752,2024-01-13,825359,Repaired
36753,2021-08-17,261652,Paid Repaired
36754,2020-10-25,20902,Paid Repaired
36755,2018-06-25,527272,Paid Repaired
36756,2019-04-06,281166,Warranty Void
36757,2023-11-06,282521,Warranty Void
36758,2018-10-12,818384,Repaired
36759,2024-01-09,658840,Paid Repaired
36760,2024-03-27,880834,Repaired
36761,2024-10-08,386525,Warranty Void
36762,2024-12-31,253273,Paid Repaired
36763,2023-12-18,800704,Repaired
36764,2021-12-01,637074,Replacement
36765,2021-04-15,753013,Warranty Void
36766,2018-11-05,86920,Warranty Void
36767,2022-03-09,499519,Warranty Void
36768,2022-10-01,573113,Repaired
36769,2023-12-11,865764,Replacement
36770,2023-02-25,688632,Repaired
36771,2023-03-19,561171,Paid Repaired
36772,2021-09-19,98266,Paid Repaired
36773,2019-09-09,975702,Warranty Void
36774,2023-10-09,805645,Replacement
36775,2024-12-31,824919,Replacement
36776,2019-01-16,465715,Replacement
36777,2024-11-06,117275,Warranty Void
36778,2021-12-03,714858,Repaired
36779,2018-07-08,755090,Warranty Void
36780,2019-06-10,715767,Paid Repaired
36781,2018-12-16,905050,Repaired
36782,2023-10-14,594453,Repaired
36783,2022-10-15,334983,In Progress
36784,2019-01-08,955293,Paid Repaired
36785,2018-03-02,501491,Paid Repaired
36786,2023-04-28,776843,Replacement
36787,2020-01-15,837089,Warranty Void
36788,2020-06-13,653411,Repaired
36789,2024-06-04,732628,Replacement
36790,2019-07-07,223077,Replacement
36791,2024-12-31,766229,Repaired
36792,2024-12-31,724959,Paid Repaired
36793,2021-12-06,147875,Repaired
36794,2021-12-16,596462,Repaired
36795,2020-06-02,402188,Replacement
36796,2022-07-30,854087,Paid Repaired
36797,2019-03-25,71834,Repaired
36798,2020-04-26,161393,Repaired
36799,2024-12-31,325265,Replacement
36800,2022-08-08,337490,Replacement
36801,2021-02-03,930240,Repaired
36802,2022-03-24,210066,Repaired
36803,2024-02-07,343617,Paid Repaired
36804,2019-11-16,886962,Paid Repaired
36805,2023-01-01,122087,Paid Repaired
36806,2023-04-02,420714,Warranty Void
36807,2021-09-04,974877,Paid Repaired
36808,2024-06-23,884023,Paid Repaired
36809,2024-06-24,658055,Warranty Void
36810,2022-03-30,561743,Warranty Void
36811,2021-03-05,46498,Repaired
36812,2019-07-02,336867,Replacement
36813,2022-09-18,407512,Warranty Void
36814,2023-04-07,841770,Paid Repaired
36815,2021-10-04,423165,Repaired
36816,2024-04-28,298283,Paid Repaired
36817,2021-11-09,24558,Repaired
36818,2021-12-08,314008,Repaired
36819,2020-01-27,712874,Replacement
36820,2020-08-01,645773,Repaired
36821,2020-01-06,408239,Replacement
36822,2021-03-01,993479,Warranty Void
36823,2019-06-21,398147,Replacement
36824,2023-01-26,38691,Warranty Void
36825,2022-09-01,520524,Warranty Void
36826,2024-05-10,759902,Paid Repaired
36827,2024-01-27,290487,Warranty Void
36828,2023-04-09,112394,Warranty Void
36829,2018-10-07,527167,Paid Repaired
36830,2022-08-12,29794,Paid Repaired
36831,2020-11-18,466308,Repaired
36832,2021-10-02,850899,Paid Repaired
36833,2020-04-22,13634,Paid Repaired
36834,2022-10-05,103007,Replacement
36835,2024-09-09,130072,Paid Repaired
36836,2024-07-11,617967,Paid Repaired
36837,2019-09-25,964795,Paid Repaired
36838,2019-11-04,319682,Repaired
36839,2023-07-07,683397,Warranty Void
36840,2023-05-30,35412,Repaired
36841,2024-10-23,625639,Repaired
36842,2019-04-24,386030,Warranty Void
36843,2022-02-05,386795,Replacement
36844,2021-09-24,285010,Paid Repaired
36845,2020-01-08,191587,In Progress
36846,2021-01-20,524821,Repaired
36847,2023-12-02,596461,Repaired
36848,2021-07-28,757492,Warranty Void
36849,2019-05-29,230578,Repaired
36850,2018-09-16,625784,Paid Repaired
36851,2024-07-17,684444,Replacement
36852,2021-07-22,338367,Repaired
36853,2024-12-31,591155,Repaired
36854,2024-02-08,236075,Warranty Void
36855,2024-10-05,408853,Paid Repaired
36856,2019-01-11,846068,Replacement
36857,2019-04-21,602950,Repaired
36858,2022-08-21,111997,Paid Repaired
36859,2020-11-14,813550,Paid Repaired
36860,2020-09-08,229205,Replacement
36861,2024-12-31,855687,Warranty Void
36862,2022-03-01,317615,Repaired
36863,2021-04-21,320473,In Progress
36864,2019-05-22,224264,Repaired
36865,2019-08-14,124571,Repaired
36866,2023-07-29,729571,Warranty Void
36867,2021-05-28,856995,Replacement
36868,2021-05-19,574116,Replacement
36869,2019-08-29,433537,Repaired
36870,2024-05-13,542283,Repaired
36871,2024-03-20,363648,In Progress
36872,2019-10-19,130455,Warranty Void
36873,2024-07-16,758834,Warranty Void
36874,2024-10-28,889672,In Progress
36875,2023-09-08,644083,Paid Repaired
36876,2021-05-03,344760,Replacement
36877,2021-06-06,449303,Repaired
36878,2021-12-20,324206,Warranty Void
36879,2024-09-21,362810,Warranty Void
36880,2023-09-24,342293,Warranty Void
36881,2018-04-06,569675,Repaired
36882,2019-11-08,12752,Paid Repaired
36883,2020-08-21,663906,Paid Repaired
36884,2019-12-14,81333,Repaired
36885,2023-09-01,398187,Repaired
36886,2022-01-08,721039,Replacement
36887,2021-01-12,865981,Paid Repaired
36888,2022-10-28,73108,Paid Repaired
36889,2018-07-02,296770,Paid Repaired
36890,2024-12-14,326746,Paid Repaired
36891,2019-08-26,785574,Paid Repaired
36892,2019-10-30,123409,Repaired
36893,2023-10-19,839690,Repaired
36894,2024-10-05,190934,Replacement
36895,2020-07-28,353489,Paid Repaired
36896,2022-08-06,927201,Repaired
36897,2018-11-07,762118,Repaired
36898,2021-01-01,824077,Replacement
36899,2020-07-24,311060,Replacement
36900,2020-12-16,458883,Paid Repaired
36901,2022-03-22,999022,Paid Repaired
36902,2022-10-19,366758,Repaired
36903,2024-03-28,917565,Replacement
36904,2021-08-16,614041,Replacement
36905,2024-08-15,772587,In Progress
36906,2024-09-24,566994,Warranty Void
36907,2022-03-15,220277,Paid Repaired
36908,2022-09-02,779703,Replacement
36909,2020-08-05,98791,Repaired
36910,2020-07-02,830329,Repaired
36911,2023-09-23,695815,Repaired
36912,2020-06-05,47596,Paid Repaired
36913,2018-08-19,854783,Warranty Void
36914,2020-04-05,665502,Replacement
36915,2021-05-04,306280,Repaired
36916,2024-12-31,566528,Warranty Void
36917,2023-07-07,260515,Repaired
36918,2023-06-03,548343,Replacement
36919,2021-09-01,360600,Repaired
36920,2024-12-31,925212,Warranty Void
36921,2022-01-22,770160,Repaired
36922,2022-06-28,76006,Repaired
36923,2021-10-06,473646,Repaired
36924,2024-12-31,16689,Repaired
36925,2023-03-17,608042,Repaired
36926,2020-06-04,455144,Warranty Void
36927,2020-05-19,826926,Paid Repaired
36928,2024-11-08,319476,Replacement
36929,2020-12-11,672094,Repaired
36930,2024-07-11,419062,Paid Repaired
36931,2021-05-08,457156,Replacement
36932,2021-08-22,676331,Paid Repaired
36933,2021-10-03,701282,Replacement
36934,2018-07-26,240137,Warranty Void
36935,2018-08-11,169098,Repaired
36936,2023-04-08,20645,Paid Repaired
36937,2024-12-31,460510,Warranty Void
36938,2024-12-31,310092,Warranty Void
36939,2024-08-28,591463,Repaired
36940,2019-05-25,415190,In Progress
36941,2019-11-23,711714,Paid Repaired
36942,2021-08-25,516513,Warranty Void
36943,2020-01-08,705525,In Progress
36944,2022-02-13,687820,Replacement
36945,2020-01-12,682561,Replacement
36946,2021-05-25,398344,Repaired
36947,2021-09-18,959251,In Progress
36948,2022-05-10,443442,Paid Repaired
36949,2024-11-26,990092,Warranty Void
36950,2024-12-31,325595,Paid Repaired
36951,2022-03-17,189333,Paid Repaired
36952,2024-12-03,815624,Repaired
36953,2020-12-24,823346,Paid Repaired
36954,2019-09-02,516218,Paid Repaired
36955,2024-08-28,357748,Warranty Void
36956,2023-02-07,351537,Repaired
36957,2019-03-04,883140,Repaired
36958,2024-12-31,625635,Warranty Void
36959,2023-12-15,436867,Warranty Void
36960,2019-06-12,326147,Replacement
36961,2023-11-20,412736,Repaired
36962,2021-01-20,933329,Repaired
36963,2021-03-07,409213,Warranty Void
36964,2018-07-11,20587,Replacement
36965,2018-08-26,572032,Warranty Void
36966,2023-07-29,214049,Repaired
36967,2018-11-27,116891,Replacement
36968,2024-03-18,240586,Repaired
36969,2022-03-27,328229,Repaired
36970,2020-02-14,243075,Replacement
36971,2023-07-30,802667,Paid Repaired
36972,2023-09-13,386004,Repaired
36973,2023-08-28,375726,Warranty Void
36974,2020-09-16,308650,Warranty Void
36975,2021-04-16,398849,Paid Repaired
36976,2022-04-29,400040,Paid Repaired
36977,2023-08-30,913108,Paid Repaired
36978,2019-12-31,8061,Warranty Void
36979,2023-02-05,742992,Paid Repaired
36980,2019-05-03,942145,Paid Repaired
36981,2024-12-31,411208,Paid Repaired
36982,2021-06-04,32938,In Progress
36983,2019-07-02,661059,Replacement
36984,2019-01-18,159602,Repaired
36985,2024-08-05,343240,Repaired
36986,2023-02-05,939080,Paid Repaired
36987,2021-11-20,713047,Replacement
36988,2024-12-11,979611,Warranty Void
36989,2021-04-13,60329,In Progress
36990,2022-10-07,173996,Replacement
36991,2020-09-27,159476,Paid Repaired
36992,2020-06-08,174433,Repaired
36993,2022-08-15,550759,Warranty Void
36994,2022-06-04,670305,Paid Repaired
36995,2024-12-29,281742,Warranty Void
36996,2019-06-09,738054,Warranty Void
36997,2020-07-18,501378,Paid Repaired
36998,2023-04-18,367200,Paid Repaired
36999,2024-12-31,716203,Repaired
37000,2023-04-17,479239,Repaired
37001,2019-08-10,363361,Paid Repaired
37002,2024-08-19,686118,Repaired
37003,2024-12-31,393310,Warranty Void
37004,2024-11-16,24683,Paid Repaired
37005,2023-02-15,372631,Paid Repaired
37006,2022-02-07,18731,Replacement
37007,2018-11-28,839190,Repaired
37008,2023-02-25,362693,Warranty Void
37009,2021-04-20,18615,Paid Repaired
37010,2024-11-21,769613,Paid Repaired
37011,2022-08-03,650148,Repaired
37012,2020-02-29,486098,Paid Repaired
37013,2019-08-05,334585,Warranty Void
37014,2024-12-31,119235,Repaired
37015,2022-05-25,443540,Paid Repaired
37016,2022-10-30,516527,Warranty Void
37017,2022-08-30,68512,Warranty Void
37018,2019-09-24,52195,Repaired
37019,2021-03-21,441910,Paid Repaired
37020,2018-09-07,708770,Warranty Void
37021,2024-12-31,513061,Warranty Void
37022,2024-12-31,895847,Warranty Void
37023,2024-12-31,47434,Repaired
37024,2023-12-07,930951,Warranty Void
37025,2020-05-10,533907,Replacement
37026,2024-11-24,856305,Replacement
37027,2022-05-04,880574,Paid Repaired
37028,2019-10-26,31241,Paid Repaired
37029,2024-02-28,404673,Paid Repaired
37030,2024-12-26,288935,In Progress
37031,2019-08-14,294130,Replacement
37032,2018-06-21,25711,Replacement
37033,2018-09-09,669330,Repaired
37034,2020-02-08,832270,Warranty Void
37035,2020-07-25,797881,Repaired
37036,2021-11-24,668627,Repaired
37037,2021-12-01,955079,Warranty Void
37038,2022-06-20,531165,Replacement
37039,2019-02-26,864265,Paid Repaired
37040,2023-03-26,719688,Repaired
37041,2023-10-16,657248,Repaired
37042,2022-02-01,165939,Paid Repaired
37043,2024-10-06,819819,Warranty Void
37044,2020-04-27,679774,Repaired
37045,2020-10-31,623032,Repaired
37046,2024-12-31,273540,Warranty Void
37047,2024-10-06,306791,Paid Repaired
37048,2022-10-04,996741,Repaired
37049,2020-11-09,166334,Repaired
37050,2024-02-09,463532,Paid Repaired
37051,2020-01-24,811520,Replacement
37052,2024-02-07,998742,Warranty Void
37053,2024-08-31,879847,Repaired
37054,2023-09-05,50501,Repaired
37055,2023-05-20,816494,Paid Repaired
37056,2020-11-20,578751,Warranty Void
37057,2019-10-04,676340,Paid Repaired
37058,2024-12-29,754589,Repaired
37059,2021-06-06,807735,Repaired
37060,2023-09-10,350066,Repaired
37061,2023-04-22,733928,Replacement
37062,2024-01-06,714467,Paid Repaired
37063,2020-04-24,377175,Warranty Void
37064,2018-11-14,631916,Warranty Void
37065,2020-05-12,874988,In Progress
37066,2020-12-02,114883,Paid Repaired
37067,2021-06-04,38138,Paid Repaired
37068,2022-07-15,891825,Paid Repaired
37069,2020-01-08,571479,Repaired
37070,2024-10-02,156673,Replacement
37071,2023-02-28,593998,Paid Repaired
37072,2024-06-07,687953,Repaired
37073,2023-01-03,189971,In Progress
37074,2022-05-26,274140,Replacement
37075,2020-12-15,667365,In Progress
37076,2024-12-18,95129,In Progress
37077,2022-11-27,836096,Repaired
37078,2019-06-29,56487,Repaired
37079,2022-03-14,928773,Paid Repaired
37080,2022-06-11,951792,Warranty Void
37081,2019-05-11,581805,Repaired
37082,2020-12-28,840542,Replacement
37083,2023-12-15,444904,Repaired
37084,2022-06-18,856805,Repaired
37085,2021-06-28,463041,In Progress
37086,2024-12-31,756451,Repaired
37087,2024-04-25,783304,Repaired
37088,2024-12-18,986421,Repaired
37089,2022-11-30,65633,Paid Repaired
37090,2020-02-03,89857,Paid Repaired
37091,2022-07-04,605173,Paid Repaired
37092,2019-04-04,756610,Repaired
37093,2024-04-05,274976,Warranty Void
37094,2024-12-31,347806,Repaired
37095,2024-12-31,684428,Paid Repaired
37096,2020-04-14,38648,Repaired
37097,2019-06-25,914477,Repaired
37098,2024-12-23,826617,Replacement
37099,2024-12-31,15002,Replacement
37100,2023-01-01,159483,In Progress
37101,2020-11-25,231360,Warranty Void
37102,2021-01-01,321050,In Progress
37103,2024-01-10,402017,Repaired
37104,2021-04-07,577311,Repaired
37105,2019-09-03,110434,In Progress
37106,2024-09-06,849301,Replacement
37107,2022-07-30,179004,Paid Repaired
37108,2022-03-28,962355,Warranty Void
37109,2018-09-03,240028,Repaired
37110,2021-07-07,180426,Paid Repaired
37111,2024-12-31,436761,Repaired
37112,2021-04-11,81943,Replacement
37113,2020-03-01,752370,Paid Repaired
37114,2022-11-15,35227,Warranty Void
37115,2021-04-20,377140,Paid Repaired
37116,2019-10-29,111239,Warranty Void
37117,2024-12-31,278873,Warranty Void
37118,2020-12-31,386761,Warranty Void
37119,2019-11-17,835772,Repaired
37120,2024-12-31,53357,Paid Repaired
37121,2020-05-10,115611,Paid Repaired
37122,2021-01-19,188902,Repaired
37123,2024-10-14,556721,Replacement
37124,2020-12-24,236377,Paid Repaired
37125,2022-05-14,464128,Replacement
37126,2023-07-29,865320,Paid Repaired
37127,2019-09-15,989138,Paid Repaired
37128,2024-12-31,990113,Replacement
37129,2020-08-13,661023,Repaired
37130,2018-05-23,211854,Repaired
37131,2024-02-05,694982,Paid Repaired
37132,2018-06-01,21626,Repaired
37133,2018-04-28,30435,Warranty Void
37134,2023-03-12,521294,Repaired
37135,2022-05-28,616379,Warranty Void
37136,2022-10-13,593879,Repaired
37137,2022-09-28,315227,Replacement
37138,2024-06-01,131097,Repaired
37139,2023-12-16,181935,Repaired
37140,2019-06-02,813074,Repaired
37141,2019-08-01,747500,Paid Repaired
37142,2019-05-11,695268,Paid Repaired
37143,2022-02-02,472812,Warranty Void
37144,2022-10-27,395828,Replacement
37145,2022-09-16,702690,Warranty Void
37146,2024-10-17,82431,Paid Repaired
37147,2019-08-17,297762,Paid Repaired
37148,2018-09-01,60481,Paid Repaired
37149,2019-03-22,453781,Warranty Void
37150,2024-03-18,155206,Repaired
37151,2020-05-07,584629,Repaired
37152,2021-11-17,17406,Replacement
37153,2024-03-15,868518,Paid Repaired
37154,2024-12-31,980270,Paid Repaired
37155,2024-12-31,506049,Repaired
37156,2021-04-12,808249,Paid Repaired
37157,2020-01-01,405722,Replacement
37158,2022-06-27,882873,Replacement
37159,2020-08-19,64711,Warranty Void
37160,2020-10-06,748435,Warranty Void
37161,2021-01-11,829318,Warranty Void
37162,2020-02-05,585115,Warranty Void
37163,2023-04-17,399486,Warranty Void
37164,2020-08-25,481264,Repaired
37165,2024-08-18,65774,Paid Repaired
37166,2023-06-01,528635,Paid Repaired
37167,2024-12-31,169724,Replacement
37168,2020-03-09,504239,Replacement
37169,2018-03-29,845802,Warranty Void
37170,2019-04-18,254748,Paid Repaired
37171,2019-10-11,180988,Paid Repaired
37172,2021-09-08,482698,Repaired
37173,2022-05-12,601512,Replacement
37174,2023-07-08,489064,Repaired
37175,2022-08-13,869634,Warranty Void
37176,2019-10-23,281872,Paid Repaired
37177,2022-10-29,792566,Paid Repaired
37178,2024-04-08,137923,In Progress
37179,2024-12-31,907799,Repaired
37180,2020-11-22,734222,Paid Repaired
37181,2021-11-21,66367,Repaired
37182,2021-10-02,331477,Replacement
37183,2024-09-23,456207,Warranty Void
37184,2024-12-31,493555,Paid Repaired
37185,2021-09-06,785304,Warranty Void
37186,2019-05-19,677883,Warranty Void
37187,2022-06-04,418528,Replacement
37188,2019-10-05,304798,Repaired
37189,2018-05-15,564722,Paid Repaired
37190,2021-07-31,687905,Paid Repaired
37191,2018-05-29,395596,Replacement
37192,2024-10-23,284500,Replacement
37193,2020-06-14,708318,Replacement
37194,2018-09-03,591259,Replacement
37195,2023-07-26,63280,Repaired
37196,2023-08-17,156958,Replacement
37197,2020-06-20,728281,Repaired
37198,2020-07-31,948976,Paid Repaired
37199,2018-06-22,928116,Repaired
37200,2024-10-31,81756,Warranty Void
37201,2019-05-13,819725,Paid Repaired
37202,2020-06-17,86653,Warranty Void
37203,2023-03-22,310266,Repaired
37204,2021-03-07,403943,Paid Repaired
37205,2020-07-13,365850,Warranty Void
37206,2022-12-02,762610,Paid Repaired
37207,2024-12-29,987355,Repaired
37208,2022-11-22,481821,Repaired
37209,2022-09-25,289726,Paid Repaired
37210,2024-12-31,502468,Repaired
37211,2021-09-02,552578,Paid Repaired
37212,2024-06-12,875827,Paid Repaired
37213,2024-07-28,734682,In Progress
37214,2020-08-14,41384,In Progress
37215,2024-11-19,796598,Paid Repaired
37216,2018-08-04,913133,Paid Repaired
37217,2019-03-17,493186,In Progress
37218,2019-01-22,809689,Paid Repaired
37219,2020-04-22,350233,Replacement
37220,2022-04-29,384109,Repaired
37221,2020-02-28,894273,Replacement
37222,2022-02-04,149908,Repaired
37223,2022-09-11,458514,Paid Repaired
37224,2022-03-08,273886,Replacement
37225,2023-11-11,721650,Paid Repaired
37226,2021-08-23,867113,Paid Repaired
37227,2024-12-31,667130,In Progress
37228,2022-01-31,621785,Repaired
37229,2024-04-14,405397,Replacement
37230,2021-09-07,124364,Paid Repaired
37231,2019-02-26,771304,Repaired
37232,2022-06-23,970716,Repaired
37233,2022-04-08,940504,Repaired
37234,2021-10-23,502168,Repaired
37235,2024-08-22,494273,Replacement
37236,2019-01-28,707572,Paid Repaired
37237,2024-01-24,286029,Paid Repaired
37238,2018-11-08,573376,Replacement
37239,2019-02-10,587371,Paid Repaired
37240,2019-08-09,995211,Repaired
37241,2023-10-18,205518,Repaired
37242,2023-12-15,97073,Repaired
37243,2020-04-21,515598,Replacement
37244,2023-10-29,160820,Repaired
37245,2021-09-07,574618,Repaired
37246,2023-11-28,203225,Replacement
37247,2018-12-25,867238,Repaired
37248,2023-11-12,168033,Paid Repaired
37249,2020-07-28,38916,Replacement
37250,2023-12-26,815121,In Progress
37251,2021-05-22,720840,Replacement
37252,2019-02-18,662819,Repaired
37253,2021-01-24,214894,Paid Repaired
37254,2020-01-04,26676,Repaired
37255,2024-12-31,835553,In Progress
37256,2024-10-01,454915,Repaired
37257,2024-09-09,175673,Warranty Void
37258,2020-03-17,668394,Warranty Void
37259,2021-05-30,297089,Replacement
37260,2022-10-14,602669,Warranty Void
37261,2018-06-15,274344,Paid Repaired
37262,2018-08-13,485998,Warranty Void
37263,2018-09-10,357792,Paid Repaired
37264,2024-10-22,758473,Replacement
37265,2022-05-15,187796,Paid Repaired
37266,2024-12-13,801783,Replacement
37267,2021-10-24,713556,Repaired
37268,2021-09-05,630697,Replacement
37269,2023-10-07,460361,Repaired
37270,2023-08-16,427057,Paid Repaired
37271,2020-10-15,765826,Replacement
37272,2021-04-25,432193,Replacement
37273,2024-09-20,842069,Replacement
37274,2018-07-01,334465,Repaired
37275,2024-03-02,388365,Repaired
37276,2021-10-31,307484,Paid Repaired
37277,2024-02-27,579002,Warranty Void
37278,2024-12-31,958626,Replacement
37279,2022-09-03,441334,Paid Repaired
37280,2024-04-13,878719,Paid Repaired
37281,2020-08-19,619796,Repaired
37282,2023-08-16,154959,Repaired
37283,2022-08-20,85571,In Progress
37284,2022-03-24,400438,Replacement
37285,2024-12-31,252118,Replacement
37286,2021-01-25,861341,Repaired
37287,2019-02-23,263171,Paid Repaired
37288,2024-10-08,866268,Replacement
37289,2023-08-03,373612,Repaired
37290,2024-07-14,462503,Repaired
37291,2023-11-29,194623,Warranty Void
37292,2019-01-20,773382,Replacement
37293,2019-04-06,673784,Paid Repaired
37294,2024-08-01,624153,Warranty Void
37295,2021-07-22,404348,Warranty Void
37296,2021-06-06,912455,Replacement
37297,2019-01-24,308631,Repaired
37298,2024-09-20,980401,Paid Repaired
37299,2018-08-15,974661,Paid Repaired
37300,2020-03-01,827434,Warranty Void
37301,2022-01-18,476954,Warranty Void
37302,2020-12-23,318556,Replacement
37303,2022-02-11,336885,Paid Repaired
37304,2019-07-18,396194,Replacement
37305,2022-05-22,214796,Paid Repaired
37306,2023-04-11,694227,Paid Repaired
37307,2019-05-01,58054,Paid Repaired
37308,2019-12-10,571657,Replacement
37309,2019-05-31,295060,Warranty Void
37310,2023-03-20,756638,Replacement
37311,2023-10-24,325197,Repaired
37312,2024-12-31,771758,Replacement
37313,2024-05-08,853418,Repaired
37314,2023-12-25,319769,Replacement
37315,2018-12-17,889793,Paid Repaired
37316,2019-11-29,548447,In Progress
37317,2022-03-20,267963,Paid Repaired
37318,2020-03-14,748293,Repaired
37319,2024-10-05,418274,Paid Repaired
37320,2023-01-26,646135,Paid Repaired
37321,2019-12-10,974139,In Progress
37322,2024-11-13,658041,Warranty Void
37323,2020-02-15,194227,Paid Repaired
37324,2024-07-31,596071,Replacement
37325,2024-06-26,230103,Repaired
37326,2023-12-04,761742,Paid Repaired
37327,2024-12-31,261277,Warranty Void
37328,2024-12-31,822295,Repaired
37329,2024-08-13,272307,Replacement
37330,2022-08-24,379114,Replacement
37331,2021-10-24,41366,Paid Repaired
37332,2020-12-09,56957,Repaired
37333,2020-12-22,449457,Paid Repaired
37334,2024-09-03,948236,Paid Repaired
37335,2021-11-01,844693,Warranty Void
37336,2023-11-01,736302,Warranty Void
37337,2023-05-21,194283,Paid Repaired
37338,2024-03-09,209653,Repaired
37339,2021-03-25,500568,Repaired
37340,2024-10-01,957179,Repaired
37341,2023-02-07,32001,Repaired
37342,2019-04-13,243626,Warranty Void
37343,2021-10-16,94586,Paid Repaired
37344,2022-06-17,615330,Repaired
37345,2019-05-09,720039,Paid Repaired
37346,2019-12-20,568608,Warranty Void
37347,2021-11-16,944123,In Progress
37348,2019-11-30,976073,Replacement
37349,2020-09-03,574271,Warranty Void
37350,2022-07-19,307829,Replacement
37351,2020-05-29,206399,Replacement
37352,2019-06-26,947773,Warranty Void
37353,2019-04-10,939926,Paid Repaired
37354,2023-03-08,959202,Repaired
37355,2023-02-01,507001,Replacement
37356,2020-06-27,970197,Repaired
37357,2024-11-17,391242,Replacement
37358,2024-09-11,505542,Replacement
37359,2021-05-13,432554,Paid Repaired
37360,2018-04-02,934410,Repaired
37361,2023-12-02,65698,Replacement
37362,2022-02-20,450956,Repaired
37363,2024-12-31,62901,Replacement
37364,2019-07-19,147131,Repaired
37365,2019-09-30,611019,Replacement
37366,2018-07-16,491907,Warranty Void
37367,2018-08-30,295959,Repaired
37368,2019-07-27,571950,Repaired
37369,2024-09-16,521272,Paid Repaired
37370,2021-06-08,399167,Repaired
37371,2024-08-15,66711,In Progress
37372,2024-12-31,801356,Warranty Void
37373,2018-11-20,135861,Paid Repaired
37374,2020-12-01,457298,Paid Repaired
37375,2024-05-23,853085,Paid Repaired
37376,2018-12-31,905598,Paid Repaired
37377,2021-11-22,78360,In Progress
37378,2022-11-01,412270,Paid Repaired
37379,2024-12-31,767791,Paid Repaired
37380,2024-08-28,187161,Paid Repaired
37381,2020-01-14,752784,In Progress
37382,2024-12-06,404040,Repaired
37383,2018-05-11,500752,Paid Repaired
37384,2019-03-19,454039,Replacement
37385,2021-11-08,847179,Replacement
37386,2020-08-23,938258,In Progress
37387,2024-11-24,479213,Paid Repaired
37388,2021-10-20,497521,Paid Repaired
37389,2021-10-10,380145,Replacement
37390,2024-05-13,203150,Paid Repaired
37391,2019-09-11,576059,Warranty Void
37392,2020-02-04,561435,Warranty Void
37393,2021-08-03,573409,Replacement
37394,2024-05-18,5798,Paid Repaired
37395,2024-12-31,748913,Repaired
37396,2024-12-31,496923,Replacement
37397,2020-08-11,408975,Warranty Void
37398,2022-05-04,870470,Repaired
37399,2023-11-13,801161,Replacement
37400,2024-12-31,187901,Repaired
37401,2024-12-25,757865,Replacement
37402,2020-03-05,704750,Paid Repaired
37403,2019-01-20,749575,Paid Repaired
37404,2021-02-22,127075,Warranty Void
37405,2020-09-13,628475,Warranty Void
37406,2020-12-22,488292,Paid Repaired
37407,2021-04-25,336738,Replacement
